Name,Code,Stock,capitalization
고려제약,A014570,11000000,88880000000
코다코,A046070,39064256,88871182400
누리텔레콤,A040160,12055535,88849292950
동일고무벨트,A163560,13000000,88400000000
EMW,A079190,31784197,88360067660
옴니시스템,A057540,40679015,88273462550
TIGER 200선물인버스2X,A252710,12100000,88269500000
이랜텍,A054210,20478206,88261067860
KODEX 은행,A091170,11350000,88189500000
사조오양,A006090,9422739,88102609650
동일기연,A032960,6149683,87940466900
세화아이엠씨,A145210,29402067,87912180330
티에스이,A131290,11061429,87827746260
아바텍,A149950,15607500,87714150000
대성엘텍,A025440,99661343,87701981840
원익,A032940,17934432,87699372480
케이사인,A192250,64671257,87629553235
두올,A016740,27066680,87560709800
MP한강,A219550,56831270,87520155800
대륙제관,A004780,15903199,87467594500
한양증권,A001750,12728534,87445028580
KODEX 중국본토 A50,A169950,5400000,87318000000
위지트,A036090,72749313,87299175600
퓨쳐켐,A220100,5749139,87099455850
써니전자,A004770,29976480,87081674400
수출포장,A002200,4000000,86800000000
엔텔스,A069410,6899227,86585298850
라온시큐어,A042510,31809612,86522144640
노바텍,A285490,4626800,86521160000
YTN,A040300,42000000,86520000000
인트로메딕,A150840,18966931,86489205360
디바이스이엔지,A187870,6782000,86470500000
대교우B,A019685,19426990,86450105500
국제약품,A002720,18057107,86132400390
우진아이엔에스,A010400,7622000,86128600000
삼기오토모티브,A122350,30827256,86008044240
대림B&Co,A005750,16672240,85862036000
우주일렉트로,A065680,9934220,85831660800
셀바스AI,A108860,22055945,85577066600
이엘피,A063760,4910500,85442700000
에코마이스터,A064510,12659207,85323055180
디에스티,A033430,52747961,85187957015
국일신동,A060480,11090000,85171200000
ARIRANG 코스피,A227830,3800000,85101000000
화신,A010690,34920410,85031198350
수산중공업,A017550,53985163,85026631725
CJ씨푸드,A011150,35930773,84796624280
한국테크놀로지,A053590,70322982,84739193310
에코바이오,A038870,11567109,84671237880
에너전트,A041590,44474790,84502101000
고려시멘트,A198440,31979960,84427094400
대성창투,A027830,40000000,84400000000
디에스티로봇,A090710,73694978,84380749810
한일진공,A123840,55606816,84244326240
제이씨케미칼,A137950,19670578,84190073840
SK우,A03473K,566135,84071047500
액트로,A290740,5030054,84001901800
SCI평가정보,A036120,35500000,83957500000
동양피엔에프,A104460,10713625,83887683750
예스24,A053280,17200000,83334000000
모바일어플라이언스,A087260,15000000,83250000000
쿠첸,A225650,10686277,83246097830
영풍제지,A006740,22200000,83139000000
특수건설,A026150,14994814,83071269560
TIGER 200동일가중,A252000,7950000,83037750000
싸이토젠,A217330,5633864,82817800800
쎄노텍,A222420,39783460,82749596800
KBSTAR 단기국공채액티브,A272560,823000,82674465000
삼성 인버스 2X 천연가스 선물 ETN,Q530038,10000000,82550000000
평화홀딩스,A010770,14625466,82487628240
CSA 코스믹,A083660,19747641,82347662970
바이온,A032980,46607494,82262226910
이건홀딩스,A039020,22584709,82208340760
유성티엔에스,A024800,27213580,82185011600
신일제약,A012790,7900000,82160000000
유유제약,A000220,6368587,82154772300
블루콤,A033560,18088047,82119733380
대신증권2우B,A003547,10000000,82000000000
대창단조,A015230,2000000,81900000000
앤씨앤,A092600,13447500,81760800000
삼성 레버리지 WTI원유 선물 ETN,Q530031,5000000,81550000000
신한 인버스 2X 천연가스 선물 ETN(H),Q500032,20000000,81500000000
코리아에프티,A123410,27841064,81295906880
에이테크솔루션,A071670,10000000,81100000000
해덕파워웨이,A102210,73696405,81066045500
유니온머티리얼,A047400,42000000,81060000000
아이텍반도체,A119830,6381046,81039284200
성창오토텍,A080470,7300000,81030000000
KODEX 증권,A102970,12150000,80919000000
WI,A073570,13872974,80879438420
비디아이,A148140,7920750,80791650000
정다운,A208140,20529824,80579559200
동양고속,A084670,2895569,80496818200
비에이치아이,A083650,26000000,80340000000
흥국,A010240,12322696,80097524000
팍스넷,A038160,11077521,80090476830
평화산업,A090080,37403844,79857206940
대봉엘에스,A078140,11086579,79823368800
윌비스,A008600,57000000,79800000000
아진산업,A013310,30336206,79632540750
대동스틸,A048470,10000000,79500000000
팅크웨어,A084730,10425682,79443696840
세원정공,A021820,10000000,79400000000
디스플레이텍,A066670,18691918,79160272730
영보화학,A014440,20000000,79100000000
한신기계,A011700,32446151,79006377685
동성화학,A005190,5335564,78966347200
한국석유,A004090,655200,78951600000
백광소재,A014580,27583100,78887666000
심텍홀딩스,A036710,35049453,78861269250
참엔지니어링,A009310,49189958,78703932800
케이엠,A083550,10004363,78634293180
KODEX 200 중소형,A226980,7700000,78617000000
동양이엔피,A079960,7860000,78600000000
이에스브이,A223310,113011196,78542781220
KODEX 골드선물(H),A132030,8300000,78518000000
동아화성,A041930,15800000,78368000000
엘앤케이바이오,A156100,10778736,78145836000
DSC인베스트먼트,A241520,17500000,78137500000
우성사료,A006980,30900000,77868000000
스맥,A099440,27220484,77850584240
이녹스,A088390,9350844,77518496760
인베니아,A079950,23200000,77488000000
유앤아이,A056090,7742642,77348993580
대성미생물,A036480,3800000,77330000000
아리온,A058220,90573059,77258819327
재영솔루텍,A049630,72794917,77162612020
린드먼아시아,A277070,13500000,77085000000
지엔씨에너지,A119850,16295828,77079266440
메타바이오메드,A059210,23862351,77075393730
인포바인,A115310,3192883,76948480300
삼화네트웍스,A046390,42967933,76912600070
시디즈,A134790,2000000,76800000000
이매진아시아,A036260,35679116,76710099400
효성오앤비,A097870,8490000,76664700000
삼성공조,A006660,8126314,76631141020
대호피앤씨,A021040,73112826,76402903170
두올산업,A078590,21115475,76332442125
아이티센,A124500,15913060,76303122700
아비코전자,A036010,13292934,76301441160
애니젠,A196300,5016165,76245708000
오픈베이스,A049480,31422383,76199278775
스킨앤스킨,A159910,115372497,76145848020
우리로,A046970,24791119,76108735330
한류타임즈,A039670,58234889,75996530145
한국가구,A004590,3000000,75750000000
큐로,A015590,124732646,75712716122
투비소프트,A079970,24376456,75688895880
삼성 레버리지 천연가스 선물 ETN,Q530037,5000000,75650000000
SMART KRX300,A292500,5700000,75610500000
코드네이처,A078940,50706103,75552093470
서울제약,A018680,8485499,75520941100
KBSTAR KQ고배당,A270800,6500000,75400000000
KT서브마린,A060370,21900000,75226500000
가온전선,A000500,4160347,75094263350
엠코르셋,A204020,10073715,75049176750
에스씨디,A042110,48329564,74910824200
DSR,A155660,16000000,74880000000
서린바이오,A038070,6900516,74870598600
서울리거,A043710,25115308,74843617840
엘티씨,A170920,7519943,74823432850
신한 레버리지 천연가스 선물 ETN(H),Q500031,5000000,74700000000
동일금속,A109860,7000000,74550000000
코프라,A126600,21115634,74538188020
유성기업,A002920,25947500,74469325000
파루,A043200,29667567,74465593170
매커스,A093520,16163092,74350223200
유라테크,A048430,11520000,74304000000
대한방직,A001070,5300000,74200000000
신한 S&P500 VIX S/T 선물 ETN,Q500034,5000000,74050000000
슈프리마에이치큐,A094840,10471840,74035908800
ARIRANG 코스피50,A122090,3900000,73827000000
유신,A054930,3000000,73650000000
NI스틸,A008260,28600117,73645301275
화진,A134780,24039448,73560710880
파세코,A037070,14000000,73360000000
DSR제강,A069730,14400000,73296000000
이상네트웍스,A080010,9015000,73291950000
에치디프로,A214870,15325625,73256487500
SG&G,A040610,34087196,73117035420
에스넷,A038680,16075215,73061852175
에이앤티앤,A050320,22661761,72970870420
삼현철강,A017480,15702890,72939924050
인터지스,A129260,29747874,72882291300
포비스티앤씨,A016670,40078058,72741675270
에스에너지,A095910,13364321,72701906240
아이즈비전,A031310,15772574,72632703270
본느,A226340,29097696,72598751520
한빛소프트,A047080,24779836,72481020300
코메론,A049430,9048000,72384000000
체리부로,A066360,27872369,72328797555
서암기계공업,A100660,12600000,72324000000
로체시스템즈,A071280,15296603,72199966160
이스트소프트,A047560,9899400,72166626000
케이피에프,A024880,15726284,72026380720
만호제강,A001080,4150000,72002500000
아이오케이,A078860,39747667,71943277270
KPX생명과학,A114450,15000000,71925000000
바이오빌,A065940,43987186,71919049110
덕우전자,A263600,8110066,71855184760
디알텍,A214680,44209006,71839634750
와이비엠넷,A057030,16312697,71775866800
덕신하우징,A090410,40060000,71707400000
두산2우B,A000157,985685,71659299500
켐트로스,A220260,24045158,71654570840
피제이전자,A006140,15000000,71625000000
일성건설,A013360,54024880,71582966000
CS홀딩스,A000590,1154482,71577884000
동양피스톤,A092780,13168460,71504737800
에이치엔티,A176440,13402200,71433726000
그린케미칼,A083420,20000000,71400000000
하이로닉,A149980,14094745,71178462250
사조해표,A079660,7160000,71170400000
서호전기,A065710,5150000,71070000000
콤텍시스템,A031820,47851466,71059427010
수성,A084180,12194290,70970767800
동운아나텍,A094170,12482843,70652891380
한일사료,A005860,39403685,70532596150
TIGER 미국나스닥100,A133690,1900000,70528000000
KBSTAR 국고채3년,A114100,630000,70213500000
대원화성,A024890,41249152,70123558400
국순당,A043650,17858304,70093843200
갑을메탈,A024840,32950848,70020552000
선창산업,A002820,12607989,69974338950
한국선재,A025550,24522254,69765812630
엠벤처투자,A019590,60142180,69764928800
이엠넷,A123570,22276078,69724124140
엔에스엔,A031860,21072604,69539593200
제룡산업,A147830,10000000,69500000000
지어소프트,A051160,14291430,69456349800
금강철강,A053260,18720000,69357600000
유지인트,A195990,105124863,69277284717
디지틀조선,A033130,37115267,69219972955
W홀딩컴퍼니,A052300,132305696,69195879008
KB KQ 우량주30 ETN,Q580007,5000000,69175000000
코렌텍,A104540,9937153,69162584880
SM Life Design,A063440,44190228,69157706820
라이브플렉스,A050120,83243054,69091734820
인터엠,A017250,21045467,69029131760
쎄니트,A037760,33832921,69019158840
케이엠제약,A225430,19887050,69008063500
금비,A008870,1000000,69000000000
진매트릭스,A109820,17740155,68831801400
선도전기,A007610,18000000,68760000000
크루셜텍,A114120,65767892,68727447140
포티스,A141020,49065626,68691876400
나라엠앤디,A051490,14200000,68657000000
인포뱅크,A039290,8693978,68595486420
쌍용정보통신,A010280,40464034,68586537630
모아텍,A033200,14331185,68503064300
링크제니시스,A219420,10000000,68500000000
삼륭물산,A014970,15125000,68365000000
랩지노믹스,A084650,9103295,68274712500
슈펙스비앤피,A058530,58787316,68193286560
혜인,A003010,12712747,68140323920
넥스트리밍,A139670,7016911,68134205810
디에이피,A066900,22744503,67892341455
TIGER 인버스,A123310,9200000,67850000000
메디아나,A041920,8650496,67819888640
인성정보,A033230,19158271,67437113920
엠게임,A058630,19543877,67426375650
포스링크,A056730,46163868,67399247280
세화피앤씨,A252500,20743195,67311667775
오리콤,A010470,11498750,67267687500
남성,A004270,36212160,67173556800
마제스타,A035480,45529070,67155378250
미스터블루,A207760,24505004,67143710960
흥아해운,A003280,175643430,67095790260
디케이디앤아이,A033310,21972411,67015853550
영화금속,A012280,45451006,66812978820
SDN,A099220,42102765,66732882525
상지카일룸,A042940,36840456,66681225360
솔트웍스,A230980,12625406,66662143680
엔브이에이치코리아,A067570,28722222,66635555040
나이벡,A138610,6367958,66545161100
엔케이물산,A009810,81238723,66453275414
뉴프렉스,A085670,21156039,66218402070
메타랩스,A090370,44549792,66156441120
서산,A079650,20000000,66100000000
리노스,A039980,37754994,66071239500
이엘케이,A094190,71696653,66032617413
러셀,A217500,31812000,66009900000
조일알미늄,A018470,69600000,65980800000
승일,A049830,6132112,65920204000
한국특수형강,A007280,32353490,65839352150
케이엘넷,A039420,24154730,65821639250
서울식품,A004410,337410000,65794950000
제닉,A123330,7000000,65590000000
KB오토시스,A024120,11500000,65550000000
알엔투테크놀로지,A148250,6328942,65504549700
GS우,A078935,1784826,65503114200
페이퍼코리아,A001020,73374054,65449656168
HANARO 단기통안채,A306540,649000,65415955000
이구산업,A025820,33442000,65379110000
알티캐스트,A085810,21223160,65367332800
태경화학,A006890,11600000,65192000000
우원개발,A046940,17124677,65159395985
씨트리,A047920,13848373,65156594965
인지디스플레,A037330,35603146,65153757180
세중,A039310,18121667,64966176195
iMBC,A052220,23000000,64745000000
오디텍,A080520,11746609,64606349500
KINDEX 중장기국공채액티브,A272910,641000,64484600000
캐스텍코리아,A071850,16569188,64371295380
에이텍,A045660,8260000,64345400000
아진엑스텍,A059120,6945915,64319172900
에스엔텍,A160600,11755065,64300205550
KINDEX S&P아시아TOP50,A277540,6150000,64175250000
새로닉스,A042600,12423574,64105641840
아이앤씨,A052860,15795038,63969903900
파인테크닉스,A106240,37608487,63934427900
레드로버,A060300,47637698,63834515320
에스앤씨엔진그룹,A900080,115239670,63727537510
한농화성,A011500,15637042,63720946150
까뮤이앤씨,A013700,45152280,63664714800
팬엔터테인먼트,A068050,13742997,63561361125
한일네트웍스,A046110,11954227,63476945370
무림SP,A001810,22137500,63423937500
코오롱인더우,A120115,2767860,63383994000
희림,A037440,13922475,63347261250
제일연마,A001560,10000000,63300000000
삼진엘앤디,A054090,24959232,63271653120
코위버,A056360,9796800,63189360000
유니온,A000910,15611619,63148998855
KBSTAR 중기우량회사채,A136340,610000,63028250000
토필드,A057880,30364289,63005899675
엘엠에스,A073110,8895755,62981945400
트루윈,A105550,11043418,62947482600
오공,A045060,16941974,62685303800
대성파인텍,A104040,31301281,62602562000
씨큐브,A101240,8050441,62390917750
키위미디어그룹,A012170,197284650,62341949400
제일바이오,A052670,15000000,62325000000
모헨즈,A006920,10920000,62244000000
우노앤컴퍼니,A114630,13573965,62168759700
영화테크,A265560,5345090,62003044000
우진플라임,A049800,10000000,62000000000
코맥스,A036690,14279965,61546649150
대림통상,A006570,15225000,61509000000
성문전자,A014910,19486857,61481033835
네오셈,A253590,35906480,61400080800
아시아경제,A127710,25244030,61342992900
문배철강,A008420,20503505,61305479950
미래생명자원,A218150,18671428,61055569560
정원엔시스,A045510,32209292,61036608340
세원,A234100,22382985,60993634125
스페코,A013810,14655470,60893477850
우정바이오,A215380,25109711,60891049175
비엠티,A086670,8146529,60610175760
유니트론텍,A142210,9931950,60286936500
지란지교시큐리티,A208350,38872668,60252635400
딜리,A131180,29350000,60167500000
KODEX 중국본토CSI300,A283580,6200000,60109000000
우리들휴브레인,A118000,24298019,59773126740
TIGER 대형성장,A292100,7300000,59568000000
롯데칠성우,A005305,77531,59466277000
골드퍼시픽,A038530,17136344,59463113680
한국맥널티,A222980,4975000,59451250000
자연과환경,A043910,33949357,59241627965
티플랙스,A081150,24268402,59214900880
케이프,A064820,25528573,59098646495
동국실업,A001620,66042072,59041612368
에이아이비트,A039230,64631116,58749684444
엑시콘,A092870,8883500,58631100000
한송네오텍,A226440,39601008,58609491840
에스에스알,A275630,5794561,58525066100
지티지웰니스,A219750,6250067,58500627120
티에스인베스트먼트,A246690,22421004,58406715420
KOSEF 미국달러선물 레버리지(합성),A225800,6570000,58341600000
미래에셋대우우,A006805,14075750,58273605000
한국팩키지,A037230,25000000,58250000000
한익스프레스,A014130,12000000,58200000000
KODEX 고배당,A279530,6300000,58180500000
판타지오,A032800,72703943,58163154400
시큐브,A131090,36000000,58140000000
경창산업,A024910,35819005,58026788100
부국철강,A026940,20000000,58000000000
픽셀플러스,A087600,8166558,57982561800
SGA솔루션즈,A184230,33905098,57977717580
나노,A187790,23951167,57961824140
엔시트론,A101400,103483401,57950704560
에이치시티,A072990,4579934,57936165100
KBSTAR 고배당,A266160,5600000,57624000000
고려신용정보,A049720,14300000,57486000000
부국증권우,A001275,3000000,57450000000
손오공,A066910,21896161,57367941820
엔에스,A217820,4900000,57330000000
서원,A021050,47474590,57206880950
대창스틸,A140520,20000000,57200000000
바이오로그디바이스,A208710,27565606,57060804420
씨앤지하이테크,A264660,8405480,56989154400
상보,A027580,28340015,56963430150
대양금속,A009190,12317933,56908850460
형지엘리트,A093240,31154798,56857506350
진도,A088790,12447744,56823951360
보라티알,A250000,6750733,56706157200
대주산업,A003310,35392350,56627760000
TIGER KRX300,A292160,4300000,56609500000
파버나인,A177830,10834424,56447349040
링네트,A042500,14936878,56237345670
아시아종묘,A154030,9215539,56214787900
소리바다,A053110,56357072,56188000784
에스에이티,A060540,26133306,56186607900
케이씨에스,A115500,12000000,55920000000
메이슨캐피탈,A021880,99184408,55840821704
소프트센,A032680,32729359,55639910300
신진에스엠,A138070,8972183,55627534600
메가엠디,A133750,22368593,55585953605
이화산업,A000760,2800000,55580000000
액트,A131400,17366763,55486807785
동방,A004140,33465588,55385548140
파인디앤씨,A049120,24831859,55250886275
태양금속,A004100,36700000,55050000000
GST,A083450,9317745,54974695500
대신정보통신,A020180,38428915,54953348450
세미콘라이트,A214310,65340682,54951513562
토박스코리아,A215480,39354863,54900033885
한국종합기술,A023350,10950000,54750000000
TCC동양,A002710,22342500,54739125000
피제이메탈,A128660,24803369,54567411800
현진소재,A053660,23500306,54520709920
TIGER 원유선물Enhanced(H),A130680,12750000,54506250000
유엔젤,A072130,13195454,54497225020
상신전자,A263810,8117336,54467324560
대유에이피,A290120,10884000,54420000000
고려산업,A002140,24939425,54367946500
네오디안테크놀로지,A072770,35957518,54295852180
미래테크놀로지,A213090,6120788,54291389560
알에프세미,A096610,8120970,54248079600
TPC,A048770,12900000,54051000000
TIGER 중소형가치,A292140,5750000,54050000000
진양화학,A051630,12000000,53760000000
푸드웰,A005670,8000000,53680000000
신라섬유,A001000,24277540,53653363400
에코캡,A128540,14558800,53649178000
KOSEF 통안채1년,A122260,530000,53646600000
조이맥스,A101730,8505234,53582974200
QV Big Vol ETN,Q550001,5000000,53450000000
성우전자,A081580,15508143,53425552635
신송홀딩스,A006880,11828858,53407293870
지니언스,A263860,9444600,53267544000
흥국에프엔비,A189980,7341291,53224359750
칩스앤미디어,A094360,7415627,52576795430
피앤씨테크,A237750,6496600,52557494000
QV WISE 배당 ETN,Q550002,5000000,52550000000
KB KTOP30 ETN,Q580006,5000000,52450000000
CNH,A023460,37200000,52266000000
에이티세미콘,A089530,71142450,52147415850
한컴시큐어,A054920,14964994,52078179120
인화정공,A101930,9331705,51884279800
한일단조,A024740,29891328,51861454080
케이에스피,A073010,36192257,51754927510
잉크테크,A049550,16019932,51744380360
THE MIDONG,A161570,13791786,51719197500
컨버즈,A109070,12888520,51682965200
엔지스테크널러지,A208860,9381540,51598470000
모나미,A005360,18897307,51589648110
알톤스포츠,A123750,12746297,51495039880
아이씨케이,A068940,31179722,51446541300
케이디켐,A221980,4034800,51443700000
우림기계,A101170,13500000,51435000000
이즈미디어,A181340,7045100,51429230000
코렌,A078650,30071471,51422215410
SJM,A123700,15604898,51418138910
삼영이엔씨,A065570,8800000,51392000000
신화인터텍,A056700,29135091,51277760160
유한양행우,A000105,236188,51252796000
디엔에이링크,A127120,11476541,51242755565
한국프랜지,A010100,30450420,51004453500
인텍플러스,A064290,11043483,50965674045
한탑,A002680,20800000,50856000000
덕성,A004830,15680000,50803200000
롯데지주우,A00499K,987623,50665059900
SGA,A049470,96724499,50586912977
삼성 코스피 풋매도 ETN,Q530053,5000000,50500000000
TBH글로벌,A084870,20856819,50369217885
윈팩,A097800,36083249,50336132355
베셀,A177350,11192368,50253732320
국영지앤엠,A006050,34895243,50249149920
시스웍,A269620,18000000,50040000000
제이엠티,A094970,16748240,49993496400
신한 WTI원유 선물 ETN(H),Q500015,6000000,49890000000
이에스에이,A052190,27707677,49873818600
세원물산,A024830,8350000,49849500000
HRS,A036640,16354800,49800366000
TIGER 중소형성장,A292130,5750000,49766250000
한솔씨앤피,A221610,3993673,49721228850
신한 인버스 2X WTI원유 선물 ETN(H),Q500027,10000000,49650000000
솔고바이오,A043100,161725785,49649815995
이글벳,A044960,12641883,49556181360
KBSTAR 중장기국공채액티브,A272570,490000,49529200000
TRUE 코스피 양매도 ATM ETN,Q570030,5000000,49525000000
이글루시큐리티,A067920,10996119,49482535500
KOSEF 단기자금,A130730,489000,49455015000
리드,A197210,14753970,49425799500
제일제강,A023440,29492393,49399758275
YW,A051390,11355368,49282297120
인프라웨어,A041020,37463160,49264055400
진양제약,A007370,12000000,49200000000
경인전자,A009140,1570797,49087406250
로고스바이오,A238120,3594724,49067982600
동신건설,A025950,8400000,49056000000
흥구석유,A024060,15000000,49050000000
에프엔에스테크,A083500,7015485,49038240150
TRUE 코스피 양매도 3% OTM ETN,Q570029,5000000,49000000000
경남스틸,A039240,25000000,49000000000
KB 코스피 양매도 5% OTM ETN,Q580008,5000000,48950000000
삼아알미늄,A006110,11000000,48620000000
MH에탄올,A023150,7378526,48550701080
KODEX 미국S&P500선물(H),A219480,3600000,48510000000
부스타,A008470,8404800,48495696000
아이엠,A101390,37572009,48467891610
씨유메디칼,A115480,15890979,48467485950
UCI,A038340,13434453,48364030800
연이정보통신,A090740,16000000,48320000000
전진바이오팜,A110020,4733428,48280965600
데이타솔루션,A263800,15718580,48256040600
파워넷,A037030,12009614,48038456000
KBSTAR 200선물레버리지,A252400,4100000,47970000000
플랜티넷,A075130,8960000,47936000000
우진비앤지,A018620,25967013,47909138985
제이스테판,A096690,267348874,47855448446
화천기계,A010660,2200000,47850000000
KODEX China H,A099140,2200000,47850000000
KMH하이텍,A052900,46885499,47823208980
서연전자,A012860,27000000,47790000000
SJM홀딩스,A025530,14934008,47788825600
S&K폴리텍,A091340,11703721,47751181680
휴네시온,A290270,4803836,47654053120
구영테크,A053270,26394174,47641484070
베트남개발1,A096300,129390973,47615878064
신풍제지,A002870,34958700,47543832000
대진디엠피,A065690,13963509,47475930600
오리엔트정공,A065500,117214562,47471897610
스카이문스테크놀로지,A033790,17117100,47414367000
글로벌에스엠,A900070,53743968,47402179776
동국알앤에스,A075970,18400000,47380000000
진양산업,A003780,13000000,47320000000
에이치엘비파워,A043220,59720884,47239219244
차이나그레이트,A900040,125866557,47074092318
네오오토,A212560,7874963,47013529110
지에스이,A053050,29987597,46930589305
웰크론강원,A114190,15366896,46869032800
인산가,A277410,24471256,46862455240
웰크론한텍,A076080,19362573,46857426660
중앙에너비스,A000440,6227130,46828017600
에스앤더블류,A103230,7200000,46800000000
동일제강,A002690,15000000,46725000000
현우산업,A092300,14317308,46674424080
나무기술,A242040,28192820,46659117100
원풍,A008370,12000000,46440000000
위즈코프,A038620,38830772,46402772540
이아이디,A093230,242188696,46258040936
지와이커머스,A111820,20557009,46253270250
한일철강,A002220,2232233,46207223100
한국큐빅,A021650,16350563,46190340475
TIGER 200커뮤니케이션서비스,A315270,2920000,46179800000
네오티스,A085910,11013678,46147310820
윈하이텍,A192390,10020230,45842552250
세하,A027970,29562997,45822645350
인팩,A023810,10000000,45800000000
KODEX 필수소비재,A266410,4600000,45793000000
나우아이비캐피탈,A293580,9480000,45693600000
덕양산업,A024900,32564980,45590972000
마이크로프랜드,A147760,10819866,45497536530
휴맥스홀딩스,A028080,12577506,45404796660
쎄미시스코,A136510,5400000,45360000000
하이스틸,A071090,1999944,45198734400
아이컴포넌트,A059100,7070860,45182795400
KBSTAR 중국본토대형주CSI100,A174360,2900000,45182000000
휘닉스소재,A050090,69138942,45078590184
뉴인텍,A012340,54133507,44930810810
램테크놀러지,A171010,11461279,44928213680
바다로19호,A155900,15200004,44916011820
KOSEF 미국달러선물,A138230,3790000,44892550000
수산아이앤티,A050960,6751000,44826640000
에너토크,A019990,9756088,44731663480
바른손,A018700,16417365,44655232800
서진오토모티브,A122690,19541246,44554040880
에쓰씨엔지니어링,A023960,25016587,44529524860
로보로보,A215100,17798454,44496135000
갤럭시아에스엠,A011420,27549644,44354926840
포시에스,A189690,7515763,44343001700
옴니텔,A057680,33698640,44313711600
오파스넷,A173130,4025902,44284922000
백금T&A,A046310,15407187,44218626690
범양건영,A002410,24831812,44200625360
와토스코리아,A079000,7200000,44064000000
유화증권우,A003465,3495285,44040591000
화신테크,A086250,9905845,43981951800
TIGER 단기선진하이일드(합성 H),A182490,3800000,43966000000
솔루에타,A154040,12086586,43934740110
KBSTAR 중소형고배당,A281990,4450000,43832500000
화신정공,A126640,36373887,43830533835
유니온커뮤니티,A203450,14679007,43743440860
ARIRANG 단기채권액티브,A278620,425000,43732500000
KODEX 200가치저변동,A223190,5200000,43732000000
세우글로벌,A013000,23690705,43709350725
TJ미디어,A032540,13931609,43605936170
서전기전,A189860,9698780,43547522200
NE능률,A053290,13497842,43530540450
신한 레버리지 다우존스지수 선물 ETN(H),Q500020,2000000,43480000000
우리넷,A115440,6365710,43477799300
유비벨록스,A089850,7115697,43405751700
태원물산,A001420,7600000,43396000000
아이크래프트,A052460,14607936,43385569920
드래곤플라이,A030350,16008491,43222925700
서연탑메탈,A019770,11650000,43163250000
퍼시픽바이오,A060900,51110211,43034797662
휴마시스,A205470,28042009,42904273770
삼영엠텍,A054540,13000000,42900000000
미래SCI,A028040,30812358,42829177620
셀바스헬스케어,A208370,13147071,42793716105
TIGER 국채3년,A114820,390000,42781050000
키다리스튜디오,A020120,15832549,42747882300
에스아이리소스,A065420,64603964,42703220204
에이텍티앤,A224110,5340000,42666600000
티에이치엔,A019180,18000000,42660000000
멜파스,A096640,21257151,42620587755
코디,A080530,11862130,42585046700
옵티시스,A109080,5636000,42551800000
KOSEF 국고채10년,A148070,350000,42525000000
우리이앤엘,A153490,49900000,42415000000
주연테크,A044380,98773270,42373732830
남영비비안,A002070,6867945,42306541200
현대공업,A170030,15340000,42185000000
포메탈,A119500,11847232,42176145920
케이탑리츠,A145270,44212673,42002039350
팬스타엔터프라이즈,A054300,44378118,41981699628
신원종합개발,A017000,10068027,41933332455
금호전기,A001210,6976579,41929239790
케이피에스,A256940,4279000,41891410000
큐에스아이,A066310,8278230,41805061500
TIGER 200 에너지화학,A139250,2980000,41779600000
TIGER 로우볼,A174350,3200000,41760000000
한일화학,A007770,3510000,41593500000
에이엔피,A015260,82784868,41558003736
기산텔레콤,A035460,14577340,41545419000
엑사이엔씨,A054940,33173548,41466935000
한국컴퓨터,A054040,16071290,41463928200
이루온,A065440,27275020,41458030400
한류AI센터,A222810,15993536,41423258240
원일특강,A012620,4400000,41404000000
동원수산,A030720,4653805,41232712300
샘코,A263540,7936681,41191374390
브리지텍,A064480,11952500,41176362500
KODEX China H 레버리지(H),A204450,4700000,41172000000
신한 K200 USD 선물 바이셀 ETN,Q500001,4000000,41080000000
풍강,A093380,9879313,41048545515
케이씨피드,A025880,16715858,40953852100
TIGER 200 건설,A139220,14360000,40926000000
CS,A065770,18835150,40872275500
TIGER 농산물선물Enhanced(H),A137610,8700000,40803000000
삼진,A032750,6000000,40500000000
ARIRANG 단기유동성,A190160,369000,40497750000
WISCOM,A024070,15025920,40494854400
에이디칩스,A054630,25451243,40467476370
오스테오닉,A226400,8458466,40431467480
에스폴리텍,A050760,16334678,40183307880
패션플랫폼,A225590,25189535,40177308325
삼일기업공사,A002290,12400000,40176000000
원림,A005820,2200000,40150000000
이트론,A096040,239949626,40071587542
일지테크,A019540,13513500,39999960000
TIGER 우량가치,A227570,3210000,39996600000
피씨디렉트,A051380,8114848,39965626400
코아스,A071950,30907210,39870300900
아즈텍WB,A032080,20916684,39846283020
제미니투자,A019570,52864828,39754350656
엔피케이,A048830,18723923,39694716760
KBSTAR 200선물인버스2X,A252420,5500000,39655000000
카스,A016920,21474112,39619736640
피델릭스,A032580,21620162,39456795650
데일리블록체인,A139050,30701527,39451462195
지코,A010580,50521414,39305660092
KD건설,A044180,391766520,39176652000
파인디지털,A038950,10210765,39158283775
프리엠스,A053160,6000000,39120000000
이디,A033110,88908850,39119894000
제일테크노스,A038010,9000000,39060000000
인포마크,A175140,3628208,39003236000
뉴보텍,A060260,26863919,38952682550
디케이앤디,A263020,7681025,38789176250
진바이오텍,A086060,8610587,38747641500
동원금속,A018500,46754933,38713084524
한솔로지스틱스,A009180,27477425,38605782125
국보,A001140,1682304,38440646400
TIGER 200 철강소재,A139240,4460000,38422900000
케이씨티,A089150,17150000,38416000000
미래아이앤지,A007120,103587319,38327308030
한국전자홀딩스,A006200,46803136,38050949568
한컴유니맥스,A215090,18152087,37937861830
GMR 머티리얼즈,A032860,67558840,37832950400
신화콘텍,A187270,10143845,37785822625
하이골드12호,A172580,13044500,37698605000
