0,1,2,3,4,5,6
남성,A004270,36212160,82563724800.0,0.0,18106,500
다스코,A058730,15400000,82544000000.0,43.56999969482422,8000,500
KODEX KRX300,A292190,7000000,82460000000.0,0.0,0,0
대원미디어,A048910,12578946,82392096300.0,75.27999877929688,6319,500
제이씨현시스템,A033320,19114432,82192057600.0,116.20999908447266,9557,500
삼화왕관,A004450,2154379,82081839900.0,0.0,10771,5000
우리기술,A032820,100769199,81925358787.0,0.0,50384,500
엠에스씨,A009780,17600000,81840000000.0,6.960000038146973,8800,500
한컴위드,A054920,28217081,81829534900.0,1.5199999809265137,14108,500
로체시스템즈,A071280,15296603,81683860020.0,68.45999908447266,7648,500
사조오양,A006090,9422739,81506692350.0,6.159999847412109,47113,5000
케이사인,A192250,64671257,81485783820.0,22.5,6467,100
해덕파워웨이,A102210,73696405,81066045500.0,0.0,7369,100
삼원강재,A023000,40000000,81000000000.0,7.75,20000,500
KC그린홀딩스,A009440,22434980,80990277800.0,9.90999984741211,11217,500
세원정공,A021820,10000000,80900000000.0,11.619999885559082,5000,500
켐온,A217600,63861340,80784595100.0,42.15999984741211,6386,100
행남사,A008800,45628344,80762168880.0,0.0,22814,500
에프엔씨엔터,A173940,14364880,80730625600.0,0.0,7182,500
피피아이,A062970,9308185,80701963950.0,25.56999969482422,4654,500
아진산업,A013310,36607422,80536328400.0,5.820000171661377,18303,500
일진디스플,A020760,28314440,80413009600.0,0.0,14157,500
ARIRANG 코스피TR,A328370,8450000,80232750000.0,0.0,0,0
휴니드,A005870,14116015,80178965200.0,10.069999694824219,70580,5000
하츠,A066130,12800000,80128000000.0,33.83000183105469,6400,500
이엠넷,A123570,22276078,80082500410.0,11.130000114440918,11138,500
화천기계,A010660,22000000,79970000000.0,0.0,11000,500
대현,A016090,44282310,79929569550.0,4.800000190734863,26906,500
에이티넘인베스트,A021080,48000000,79920000000.0,11.800000190734863,24000,500
켄코아에어로스페이스,A274090,9009832,79917209840.0,0.0,4504,500
에스에프씨,A112240,43981834,79827028710.0,0.0,21990,500
삼천리자전거,A024950,13273577,79508726230.0,0.0,6636,500
국순당,A043650,17858304,79469452800.0,0.0,8929,500
대림제지,A017650,45000000,79425000000.0,31.510000228881836,4500,100
블루콤,A033560,18088047,79406526330.0,43.459999084472656,9600,500
옴니시스템,A057540,40679015,79324079250.0,4.210000038146973,20339,500
동아화성,A041930,15800000,79316000000.0,7.909999847412109,8000,500
제낙스,A065620,24759470,78982709300.0,0.0,12379,500
모비스,A250060,32171314,78819719300.0,0.0,3217,100
수출포장,A002200,4000000,78800000000.0,4.369999885559082,20000,5000
아이씨케이,A068940,31179722,78728798050.0,0.0,6235,200
NHN벅스,A104200,14827550,78586015000.0,19.770000457763672,7413,500
한독크린텍,A256150,4021000,78208450000.0,0.0,2010,500
대신증권2우B,A003547,10000000,78200000000.0,0.0,50000,5000
KODEX 미국S&P500선물(H),A219480,5750000,78200000000.0,0.0,0,0
지엠비코리아,A013870,19072280,78196348000.0,28.670000076293945,9536,500
방림,A003610,42314090,78069496050.0,13.170000076293945,21157,500
TRUE 레버리지 천연가스 선물 ETN(H),Q570045,10000000,78000000000.0,0.0,0,0
엔터메이트,A206400,83314615,77982479640.0,36.0,8331,100
TIGER 2차전지테마,A305540,10600000,77804000000.0,0.0,0,0
현대사료,A016790,6150486,77803647900.0,23.950000762939453,3075,500
동양고속,A084670,2895569,77601249200.0,2.359999895095825,16959,5000
아이원스,A114810,13415919,77409852630.0,0.0,6707,500
보성파워텍,A006910,46073059,77402739120.0,93.33000183105469,23036,500
유유제약,A000220,6368587,77378332050.0,19.719999313354492,6745,1000
영풍제지,A006740,22200000,77256000000.0,0.0,11100,500
삼성 인버스 2X WTI원유 선물 ETN,Q530036,15000000,77250000000.0,0.0,0,0
ARIRANG 코스피50,A122090,4380000,77131800000.0,0.0,0,0
YTN,A040300,42000000,77070000000.0,0.0,42000,1000
한국내화,A010040,22863632,77050439840.0,18.020000457763672,11431,500
우양,A103840,12858000,76633680000.0,0.0,1285,100
THE E&M,A089230,124348176,76598476416.0,0.0,12434,100
KTcs,A058850,42685000,76192725000.0,10.25,23842,500
아이오케이,A078860,50750542,76125813000.0,0.0,25375,500
글로본,A019660,29083136,76052400640.0,0.0,14541,500
모베이스,A101330,23958188,75947455960.0,1.6399999856948853,11979,500
태웅로직스,A124560,17650000,75718500000.0,0.0,1765,100
에이스토리,A241840,9318240,75477744000.0,0.0,4659,500
대유에이텍,A002880,106915987,75375770835.0,7.579999923706055,53457,500
라이브플렉스,A050120,83088255,75361047285.0,0.0,42815,500
동방,A004140,33465588,75297573000.0,0.0,33465,1000
서울제약,A018680,8485499,75266376130.0,316.7799987792969,4242,500
동일금속,A109860,7000000,75250000000.0,4.820000171661377,3500,500
오리엔트바이오,A002630,101798996,75229458044.0,0.0,50899,500
지엔씨에너지,A119850,16295828,75205246220.0,11.220000267028809,8428,500
엔브이에이치코리아,A067570,29591785,74867216050.0,7.619999885559082,15754,500
남영비비안,A002070,68679450,74860600500.0,0.0,6867,100
바이온,A032980,56262814,74829542620.0,0.0,28131,500
신영와코루,A005800,900000,74790000000.0,19.600000381469727,4500,5000
씨에스베어링,A297090,9461400,74745060000.0,0.0,4730,500
신화인터텍,A056700,29135091,74731508415.0,7.889999866485596,14567,500
부국철강,A026940,20000000,74700000000.0,40.59000015258789,10000,500
대성창투,A027830,40000000,74600000000.0,0.0,20000,500
진양제약,A007370,12000000,74400000000.0,45.25,6000,500
뉴프라이드,A900100,103434628,74162628276.0,0.0,31,0
범양건영,A002410,24831812,74122958820.0,3.75,24831,1000
대림씨엔에스,A004440,12731947,74099931540.0,27.579999923706055,12731,1000
한농화성,A011500,15637042,73963208660.0,7.409999847412109,7818,500
주연테크,A044380,53375996,73925754460.0,0.0,10675,200
엠젠플러스,A032790,18137619,73910797425.0,0.0,9068,500
태양,A053620,8600000,73788000000.0,10.010000228881836,4300,500
KBSTAR 단기국공채액티브,A272560,730000,73755550000.0,0.0,0,0
금강공업,A014280,24421719,73753591380.0,0.0,24421,1000
한빛소프트,A047080,24779836,73720012100.0,30.670000076293945,12389,500
예선테크,A250930,33000440,73590981200.0,0.0,3300,100
화진,A134780,24039448,73560710880.0,0.0,12019,500
메탈라이프,A327260,3546588,73414371600.0,0.0,1773,500
티라유텍,A322180,5433750,73355625000.0,0.0,543,100
엑시콘,A092870,9380393,73260869330.0,0.0,4690,500
나인테크,A267320,34602271,73183803165.0,18.549999237060547,3460,100
참엔지니어링,A009310,54191892,73159054200.0,0.0,27520,500
오르비텍,A046120,23790573,73156011975.0,73.20999908447266,11895,500
로보로보,A215100,17798454,73151645940.0,67.37000274658203,1779,100
케이피엠테크,A042040,102013636,73041763376.0,0.0,10201,100
베뉴지,A019010,48200000,73023000000.0,20.469999313354492,24100,500
영화금속,A012280,45451006,72721609600.0,266.6600036621094,23597,500
하이텍팜,A106190,7088782,72660015500.0,0.0,3544,500
SM Life Design,A063440,45029154,72271792170.0,0.0,22874,500
팬젠,A222110,9641781,72216939690.0,0.0,4820,500
유라테크,A048430,11520000,72115200000.0,31.139999389648438,5760,500
S&K폴리텍,A091340,11703721,72094921360.0,4.690000057220459,5851,500
서남,A294630,20365160,72092666400.0,0.0,10182,500
에이테크솔루션,A071670,10000000,72000000000.0,50.0,5000,500
바이오빌,A065940,43987186,71919049110.0,0.0,21993,500
씨큐브,A101240,10138184,71879724560.0,12.09000015258789,5069,500
KTis,A058860,34802000,71866130000.0,7.820000171661377,17401,500
대유에이피,A290120,10884000,71834400000.0,9.0,5442,500
링크제니시스,A219420,10000000,71800000000.0,110.45999908447266,1000,100
누리텔레콤,A040160,12055535,71730433250.0,8.079999923706055,6027,500
코데즈컴바인,A047770,37842602,71711730790.0,10.520000457763672,18921,500
마이크로디지탈,A305090,3630800,71708300000.0,0.0,1815,500
케이엠제약,A225430,21387050,71646617500.0,0.0,2138,100
디에이테크놀로지,A196490,57541222,71638821390.0,0.0,28770,500
피에스텍,A002230,19669243,71596044520.0,28.209999084472656,9834,500
엔에스엔,A031860,33527874,71582010990.0,0.0,16763,500
에스트래픽,A234300,11921180,71407868200.0,0.0,5960,500
유양디앤유,A011690,58494201,71362925220.0,0.0,29247,500
대유플러스,A000300,107534190,71295167970.0,4.46999979019165,53767,500
까스텔바작,A308100,6596700,71244360000.0,9.970000267028809,3298,500
대호에이엘,A069460,27134839,71228952375.0,0.0,13567,500
TIGER 차이나HSCEI,A245360,5700000,71136000000.0,0.0,0,0
인지디스플레,A037330,43885224,71094062880.0,14.59000015258789,21942,500
화신,A010690,34920410,71063034350.0,10.710000038146973,17460,500
한솔홈데코,A025750,80565149,70977896269.0,0.0,83765,1000
MH에탄올,A023150,7378526,70833849600.0,0.0,4596,500
KB오토시스,A024120,11500000,70725000000.0,6.610000133514404,5750,500
참좋은여행,A094850,14000000,70700000000.0,3.0799999237060547,7000,500
휴맥스,A115160,23911798,70539804100.0,3.5899999141693115,11955,500
조광페인트,A004910,12800000,70400000000.0,0.0,6400,500
한국가구,A004590,15000000,70350000000.0,11.579999923706055,1500,100
에이치시티,A072990,6927600,70315140000.0,11.449999809265137,3463,500
엔케이,A085310,79983352,70305366408.0,0.0,39991,500
라닉스,A317120,9435500,70200120000.0,0.0,4794,500
네오셈,A253590,37536388,70193045560.0,19.889999389648438,3753,100
서울옥션,A063170,16917500,70123037500.0,0.0,8458,500
사조씨푸드,A014710,17218543,69735099150.0,0.0,17218,1000
에스폴리텍,A050760,16334678,69585728280.0,6.46999979019165,8167,500
SG,A255220,36720027,69584451165.0,6.840000152587891,3672,100
체리부로,A066360,27872369,69402198810.0,0.0,13936,500
KCTC,A009070,30000000,69300000000.0,9.699999809265137,15000,500
모바일리더,A100030,3283714,69286365400.0,0.0,1641,500
필로시스헬스케어,A057880,46604656,69207914160.0,0.0,23302,500
퓨쳐켐,A220100,5812686,69170963400.0,0.0,2906,500
우진,A105840,20202234,69091640280.0,0.0,10101,500
KBSTAR 미국S&P원유생산기업(합성 H),A219390,30950000,69018500000.0,0.0,0,0
엔텔스,A069410,6899227,68923277730.0,33.86000061035156,3449,500
모베이스전자,A012860,52000000,68900000000.0,0.0,26000,500
동아엘텍,A088130,10662938,68775950100.0,5.929999828338623,5575,500
팅크웨어,A084730,10425682,68705244380.0,16.940000534057617,5212,500
큐로홀딩스,A051780,79353425,68640712625.0,0.0,39676,500
큐브앤컴퍼니,A043090,30485053,68591369250.0,0.0,15242,500
디오스텍,A196450,135970735,68529250440.0,11.449999809265137,27194,200
한일사료,A005860,39403685,68365393475.0,0.0,19701,500
미래산업,A025560,843218400,68300690400.0,0.0,84321,100
리더스코스메틱,A016100,18187414,68293739570.0,0.0,9093,500
새론오토모티브,A075180,19200000,68160000000.0,0.0,9600,500
KODEX 미국달러선물,A261240,6270000,68154900000.0,0.0,0,0
디지틀조선,A033130,37115267,68106514945.0,19.940000534057617,18557,500
평화산업,A090080,54902259,68078801160.0,0.0,27451,500
셀바스헬스케어,A208370,21667139,68034816460.0,0.0,10833,500
파인텍,A131760,42924063,68034639855.0,528.3300170898438,21462,500
아이에이네트웍스,A123010,36437528,67955989720.0,0.0,3643,100
코메론,A049430,9048000,67860000000.0,4.739999771118164,4524,500
피제이전자,A006140,15000000,67800000000.0,13.859999656677246,7500,500
경남바이오파마,A044480,13500690,67773463800.0,0.0,6750,500
이스트소프트,A047560,9899400,67711896000.0,0.0,4949,500
신성델타테크,A065350,24177101,67695882800.0,11.109999656677246,12088,500
두올,A016740,27066680,67666700000.0,6.829999923706055,67666,2500
인트로메딕,A150840,26995804,67624489020.0,0.0,13497,500
스카이이앤엠,A131100,29269084,67611584040.0,0.0,2926,100
한국프랜지,A010100,30450420,67599932400.0,5.949999809265137,30450,1000
에코바이오,A038870,11610994,67575985080.0,9.470000267028809,5805,500
포스코강판,A058430,6000000,67500000000.0,25.219999313354492,30000,5000
정원엔시스,A045510,32209292,67478466740.0,83.80000305175781,16104,500
화천기공,A000850,2200000,67430000000.0,9.039999961853027,11000,5000
윈팩,A097800,37250885,67424101850.0,7.150000095367432,18625,500
포스링크,A056730,46163868,67399247280.0,0.0,23081,500
유성기업,A002920,25947500,67333762500.0,3.869999885559082,12973,500
싸이토젠,A217330,5633864,67324674800.0,0.0,2816,500
램테크놀러지,A171010,11606968,67320414400.0,18.18000030517578,5803,500
휴림로봇,A090710,83049144,67269806640.0,0.0,16609,200
켐트로스,A220260,26323057,67255410635.0,232.27000427246094,2632,100
알에스오토메이션,A140670,9103140,67181173200.0,461.25,4551,500
디엔에이링크,A127120,12573175,67140754500.0,0.0,6286,500
삼정펄프,A009770,2499971,67124221350.0,14.369999885559082,12499,5000
일진파워,A094820,15078709,67100255050.0,5.690000057220459,7539,500
아이앤씨,A052860,17562554,67088956280.0,11.640000343322754,8781,500
하이즈항공,A221840,17696167,67068472930.0,18.219999313354492,8848,500
오가닉티코스메틱,A900300,56925000,66886875000.0,1.809999942779541,346,0
대원전선,A006340,68107171,66881241922.0,0.0,34053,500
시그네틱스,A033170,85728319,66868088820.0,0.0,42864,500
엘티씨,A170920,7519943,66777093840.0,87.91999816894531,3759,500
핸디소프트,A220180,19400000,66736000000.0,0.0,9700,500
옴니텔,A057680,40494755,66613871975.0,31.030000686645508,20247,500
KODEX 2차전지산업,A305720,8800000,66528000000.0,0.0,0,0
대창단조,A015230,2857223,66287573600.0,4.590000152587891,14286,5000
KBSTAR 200IT,A285000,6980000,66205300000.0,0.0,0,0
가온전선,A000500,4160347,66149517300.0,12.100000381469727,20801,5000
현대공업,A170030,15340000,66038700000.0,16.1200008392334,7670,500
삼진엘앤디,A054090,24959232,65642780160.0,114.33999633789062,12479,500
액션스퀘어,A205500,41332645,65512242325.0,0.0,20666,500
헝셩그룹,A900270,80000000,65440000000.0,2.0,416,0
메타랩스,A090370,52308986,65386232500.0,0.0,26154,500
로스웰,A900260,141781250,65361156250.0,19.200000762939453,1096,0
제이티,A089790,10315513,65297197290.0,0.0,5157,500
코리아에프티,A123410,27841064,65287295080.0,11.380000114440918,2784,100
쎄노텍,A222420,40158175,65257034375.0,0.0,4015,100
선익시스템,A171090,8999295,65244888750.0,9.130000114440918,4499,500
에버다임,A041440,17915944,65214036160.0,56.0,8957,500
TIGER 부동산인프라고배당,A329200,15150000,65145000000.0,0.0,0,0
KBSTAR KQ고배당,A270800,6000000,65100000000.0,0.0,0,0
에넥스,A011090,59991641,65090930485.0,0.0,29995,500
태경케미컬,A006890,11600000,65076000000.0,6.619999885559082,5800,500
대림통상,A006570,15225000,65010750000.0,0.0,16425,1000
젬백스지오,A041590,73601089,64916160498.0,0.0,36800,500
KC코트렐,A119650,13000000,64805000000.0,33.45000076293945,6500,500
세원,A234100,22382985,64798741575.0,41.95000076293945,2238,100
삼화네트웍스,A046390,43172933,64759399500.0,88.2300033569336,8634,200
세명전기,A017510,15246000,64719270000.0,30.31999969482422,7623,500
유성티엔에스,A024800,27213580,64632252500.0,3.0399999618530273,13606,500
두산솔루스2우B,A33637L,1646050,64442857500.0,0.0,164,100
에스모,A073070,112046359,64426656425.0,0.0,11204,100
모아텍,A033200,14331185,64418676575.0,0.0,7665,500
판타지오,A032800,72703943,64415693498.0,0.0,36351,500
KBSTAR 금융채액티브,A336160,630000,64307250000.0,0.0,0,0
세화피앤씨,A252500,20743195,64303904500.0,106.88999938964844,2074,100
세하,A027970,29562997,64299518475.0,5.71999979019165,29562,1000
플리토,A300080,5183811,64279256400.0,0.0,2591,500
한국석유,A004090,655200,64275120000.0,0.0,3276,5000
씨앤지하이테크,A264660,8405480,64217867200.0,5.440000057220459,4202,500
원익,A032940,18193230,64131135750.0,1.3600000143051147,9096,500
테라셈,A182690,21163148,63701075480.0,0.0,10581,500
디티앤씨,A187220,10951507,63628255670.0,0.0,5475,500
모나미,A005360,18897307,63589438055.0,0.0,18897,1000
대원화성,A024890,41249152,63523694080.0,14.800000190734863,20624,500
삼보모터스,A053700,16782027,63436062060.0,0.0,8391,500
조이맥스,A101730,8505234,63363993300.0,0.0,4252,500
코디엠,A224060,157143084,63328662852.0,9.59000015258789,15714,100
피씨디렉트,A051380,7668536,63265422000.0,17.290000915527344,3834,500
이건산업,A008250,10952635,63196703950.0,81.26000213623047,54763,5000
조광ILI,A044060,9885656,63169341840.0,17.790000915527344,4942,500
위세아이텍,A065370,4292500,63099750000.0,0.0,2146,500
비케이탑스,A030790,10603880,63093086000.0,0.0,5301,500
대륙제관,A004780,15903199,62976668040.0,11.75,7951,500
투비소프트,A079970,31804885,62973672300.0,0.0,15902,500
한국선재,A025550,24522254,62899581510.0,24.190000534057617,12261,500
버킷스튜디오,A066410,31632080,62789678800.0,0.0,15816,500
엔에스,A217820,9800000,62720000000.0,14.569999694824219,4900,500
서플러스글로벌,A140070,36988000,62694660000.0,39.40999984741211,3698,100
포비스티앤씨,A016670,43259394,62509824330.0,0.0,21629,500
한라IMS,A092460,11744978,62483282960.0,14.180000305175781,5872,500
경동인베스트,A012320,2365023,62436607200.0,6.849999904632568,11825,5000
흥국에프엔비,A189980,36706455,62400973500.0,11.800000190734863,3670,100
코프라,A126600,21115634,62396698470.0,6.960000038146973,10557,500
쎌마테라퓨틱스,A015540,10176375,62381178750.0,0.0,5088,500
비엠티,A086670,8146529,62320946850.0,11.569999694824219,4073,500
디지탈옵틱,A106520,91462617,62194579560.0,0.0,45731,500
인포바인,A115310,3192883,62101574350.0,6.900000095367432,1596,500
코닉글로리,A094860,50642595,62037178875.0,0.0,5064,100
바른전자,A064520,51256571,62020450910.0,0.0,25628,500
인포뱅크,A039290,8693978,61901123360.0,73.4000015258789,4346,500
STX중공업,A071970,28365976,61837827680.0,0.0,70914,2500
티플랙스,A081150,24268402,61763083090.0,27.959999084472656,12134,500
네온테크,A306620,35695160,61752626800.0,432.5,3569,100
디케이락,A105740,8449912,61599858480.0,7.090000152587891,4224,500
신한 레버리지 은 선물 ETN(H),Q500029,10000000,61500000000.0,0.0,0,0
라이브파이낸셜,A036170,39116090,61412261300.0,0.0,39116,1000
대림B&Co,A005750,16672240,61353843200.0,27.8700008392334,16672,1000
우진비앤지,A018620,25967013,61282150680.0,0.0,12983,500
롯데지주우,A00499K,987623,61232626000.0,0.0,197,200
한국팩키지,A037230,25000000,61125000000.0,33.95000076293945,12500,500
아이즈비전,A031310,15772574,61118724250.0,0.0,7886,500
서울식품,A004410,337410000,61071210000.0,0.0,33741,100
W홀딩컴퍼니,A052300,219025237,60889015886.0,0.0,21902,100
TRUE 레버리지 나스닥 100 ETN,Q570043,5000000,60825000000.0,0.0,0,0
서암기계공업,A100660,12600000,60795000000.0,27.889999389648438,6300,500
그린플러스,A186230,4823871,60780774600.0,0.0,2411,500
린드먼아시아,A277070,13500000,60615000000.0,14.34000015258789,6750,500
장원테크,A174880,33862106,60613169740.0,0.0,3386,100
씨유메디칼,A115480,22173458,60533540340.0,0.0,11086,500
재영솔루텍,A049630,72827516,60446838280.0,10.0,36413,500
GV,A045890,45409414,60394520620.0,0.0,22704,500
지와이커머스,A111820,24469497,60317310105.0,0.0,12234,500
쌍용정보통신,A010280,40464034,60291410660.0,46.560001373291016,40464,1000
삼기오토모티브,A122350,34537079,60094517460.0,32.220001220703125,3453,100
TS인베스트먼트,A246690,22421004,60088290720.0,0.0,11210,500
디에이피,A066900,22744503,60045487920.0,60.0,11372,500
엠벤처투자,A019590,60142180,59961753460.0,7.489999771118164,30071,500
쎄니트,A037760,33832921,59884270170.0,28.540000915527344,16916,500
까뮤이앤씨,A013700,45152280,59826771000.0,4.429999828338623,22576,500
트루윈,A105550,11971061,59795449695.0,0.0,5985,500
디케이디앤아이,A033310,21972411,59764957920.0,14.390000343322754,10986,500
메타바이오메드,A059210,23862351,59655877500.0,17.850000381469727,11931,500
심텍홀딩스,A036710,38229585,59638152600.0,0.0,19114,500
화인베스틸,A133820,29550000,59543250000.0,0.0,16050,500
하이로닉,A149980,14099995,59501978900.0,20.479999542236328,1409,100
DSR,A155660,16000000,59440000000.0,6.800000190734863,8000,500
TIGER 유로스탁스50(합성 H),A195930,6300000,59314500000.0,0.0,0,0
제일연마,A001560,10000000,59300000000.0,9.260000228881836,5000,500
미래생명자원,A218150,18671428,59188426760.0,57.630001068115234,1867,100
KODEX MSCI Korea,A156080,4900000,58971500000.0,0.0,0,0
미래나노텍,A095500,24202912,58934090720.0,67.62999725341797,12101,500
KBSTAR 중기우량회사채,A136340,560000,58811200000.0,0.0,0,0
신한 인버스 2X WTI원유 선물 ETN(H),Q500027,12000000,58800000000.0,0.0,0,0
이트론,A096040,349598748,58732589664.0,1.5700000524520874,69919,200
유한양행우,A000105,1180940,58692718000.0,0.0,1180,1000
KODEX 중국본토 A50,A169950,3300000,58608000000.0,0.0,0,0
스킨앤스킨,A159910,139052735,58541201435.0,0.0,13905,100
케이엔제이,A272110,6305432,58514408960.0,0.0,3152,500
KMH하이텍,A052900,46885499,57903591265.0,25.719999313354492,23442,500
CNH,A023460,37200000,57846000000.0,3.75,93000,2500
매커스,A093520,16163092,57783053900.0,12.069999694824219,8081,500
SG충방,A001380,44964143,57778923755.0,75.58000183105469,22482,500
화성밸브,A039610,10410400,57777720000.0,19.610000610351562,5205,500
유니트론텍,A142210,11341909,57616897720.0,18.670000076293945,5670,500
상상인인더스트리,A101000,63320603,57495107524.0,0.0,31660,500
승일,A049830,6132112,57457889440.0,0.0,3066,500
이상네트웍스,A080010,9015000,57425550000.0,6.050000190734863,4507,500
엔케이물산,A009810,83578428,57418380036.0,0.0,41789,500
케이피에프,A024880,17449357,57408384530.0,7.539999961853027,8724,500
SK케미칼우,A28513K,1458670,57398664500.0,0.0,7293,5000
KB Wise 분할매매 ETN,Q580010,6000000,57360000000.0,0.0,0,0
로고스바이오,A238120,3594724,57335847800.0,498.42999267578125,1797,500
만호제강,A001080,4150000,57270000000.0,55.20000076293945,4150,1000
덕신하우징,A090410,43825059,57191701995.0,35.27000045776367,4382,100
뉴인텍,A012340,30044502,57084553800.0,0.0,15022,500
서울전자통신,A027040,69588847,57062854540.0,14.130000114440918,34794,500
우신시스템,A017370,18314054,57048278210.0,9.850000381469727,9157,500
인지컨트롤스,A023800,15160128,57002081280.0,0.0,7580,500
푸드웰,A005670,10000000,57000000000.0,1.8300000429153442,5000,500
EG,A037370,7500000,56925000000.0,0.0,7500,1000
세코닉스,A053450,11803281,56832798015.0,0.0,5901,500
대구백화점,A006370,10821611,56813457750.0,0.0,54108,5000
일성건설,A013360,54024880,56726124000.0,30.8799991607666,27012,500
제일제강,A023440,29492393,56625394560.0,0.0,14746,500
디딤,A217620,37001905,56612914650.0,40.2599983215332,3700,100
스맥,A099440,28680825,56501225250.0,0.0,14340,500
팬엔터테인먼트,A068050,13742997,56483717670.0,50.119998931884766,6871,500
중앙에너비스,A000440,6227130,56417797800.0,32.0099983215332,3113,500
이랜시스,A264850,27051812,56403028020.0,0.0,2705,100
한익스프레스,A014130,12000000,56400000000.0,9.8100004196167,6000,500
시큐브,A131090,40000000,56200000000.0,10.970000267028809,4000,100
혜인,A003010,12712747,56190341740.0,12.100000381469727,6356,500
아비코전자,A036010,13292934,56096181480.0,0.0,6896,500
CS홀딩스,A000590,1154482,56050101100.0,5.789999961853027,5772,5000
디스플레이텍,A066670,18691918,55888834820.0,10.34000015258789,9345,500
체시스,A033250,24000000,55680000000.0,0.0,12000,500
대호피앤씨,A021040,73112826,55565747760.0,84.44000244140625,36556,500
기가레인,A049080,52276120,55412687200.0,0.0,26138,500
상신브레이크,A041650,21471450,55396341000.0,13.649999618530273,10735,500
TIGER 소프트웨어,A157490,5120000,55372800000.0,0.0,0,0
현대통신,A039010,8625000,55286250000.0,5.179999828338623,4312,500
영보화학,A014440,20000000,55200000000.0,10.779999732971191,10000,500
잉크테크,A049550,16019932,55108566080.0,0.0,8310,500
국보,A001140,33347235,55022937750.0,0.0,16673,500
한류타임즈,A039670,59922652,54949071884.0,0.0,29961,500
두산퓨얼셀1우,A33626K,13364200,54860041000.0,0.0,1336,100
에스씨디,A042110,48329564,54854055140.0,0.0,24164,500
SMART KRX300,A292500,4600000,54786000000.0,0.0,0,0
TRUE 레버리지 S&P500 선물 ETN(H),Q570022,5000000,54725000000.0,0.0,0,0
케이엘넷,A039420,24154730,54710463450.0,14.699999809265137,12077,500
세우글로벌,A013000,28705031,54683084055.0,635.0,14352,500
코디,A080530,15226867,54664452530.0,0.0,7613,500
케이맥,A043290,36490150,54552774250.0,0.0,3649,100
네오펙트,A290660,12006045,54447414075.0,0.0,6003,500
세종메디칼,A258830,6777741,54425260230.0,15.710000038146973,3388,500
이더블유케이,A258610,11734799,54390793365.0,0.0,5867,500
리노스,A039980,41540606,54210490830.0,0.0,20770,500
금강철강,A053260,18720000,54194400000.0,12.3100004196167,9860,500
NE능률,A053290,15617767,54037473820.0,70.61000061035156,7808,500
예림당,A036000,23034277,54015379565.0,0.0,11617,500
뉴로스,A126870,22661448,53934246240.0,0.0,11330,500
대성미생물,A036480,3800000,53770000000.0,18.860000610351562,1900,500
희림,A037440,13922475,53671141125.0,14.600000381469727,6961,500
대동스틸,A048470,10000000,53600000000.0,172.89999389648438,5000,500
세보엠이씨,A011560,10530000,53597700000.0,0.0,5265,500
나라엠앤디,A051490,14200000,53534000000.0,49.599998474121094,7230,500
KODEX 은행,A091170,11250000,53212500000.0,0.0,0,0
아세아텍,A050860,17500000,53200000000.0,41.08000183105469,8750,500
네오크레마,A311390,7303995,52953963750.0,0.0,3651,500
대교우B,A019685,19426990,52938547750.0,0.0,9713,500
엔시트론,A101400,138482900,52900467800.0,0.0,13848,100
TIGER 인버스,A123310,7000000,52850000000.0,0.0,0,0
GS우,A078935,1784826,52741608300.0,0.0,8924,5000
노랑풍선,A104620,4765650,52660432500.0,0.0,2382,500
삼진,A032750,6000000,52620000000.0,4.340000152587891,3000,500
원익큐브,A014190,35399906,52568860410.0,13.75,17699,500
TIGER 미국채10년선물,A305080,4000000,52540000000.0,0.0,0,0
디아이씨,A092200,38888569,52499568150.0,0.0,19444,500
세원물산,A024830,8350000,52438000000.0,3.990000009536743,4175,500
KODEX 코스피대형주,A337140,5800000,52432000000.0,0.0,0,0
위지트,A036090,83992986,52411623264.0,15.600000381469727,41996,500
덕성,A004830,15680000,52371200000.0,303.6300048828125,7840,500
KB KQ 우량주30 ETN,Q580007,5000000,52200000000.0,0.0,0,0
내츄럴엔도텍,A168330,20665822,52181200550.0,0.0,10332,500
신한 WTI원유 선물 ETN(H),Q500015,24000000,52080000000.0,0.0,0,0
DSC인베스트먼트,A241520,18219383,52016338465.0,8.25,9109,500
휴네시온,A290270,9607672,51977505520.0,28.93000030517578,4803,500
KBSTAR KRX300,A292050,4350000,51852000000.0,0.0,0,0
엔지스테크널러지,A208860,10046564,51840270240.0,0.0,5023,500
나노캠텍,A091970,25705129,51795834935.0,0.0,12852,500
그리티,A204020,20147430,51678157950.0,28.81999969482422,10393,500
파버나인,A177830,11689957,51669609940.0,0.0,5844,500
한일네트웍스,A046110,11954227,51642260640.0,7.329999923706055,5977,500
아스타,A246720,11482523,51556528270.0,0.0,5741,500
한국맥널티,A222980,9950000,51342000000.0,0.0,4975,500
스페코,A013810,14655470,51294145000.0,5.53000020980835,7327,500
티엘아이,A062860,9872720,51239416800.0,37.33000183105469,4936,500
효성오앤비,A097870,8490000,51024900000.0,29.899999618530273,4245,500
부국증권우,A001275,3000000,51000000000.0,0.0,15000,5000
아우딘퓨쳐스,A227610,10000000,51000000000.0,0.0,5000,500
ARIRANG 코스피,A227830,2600000,50999000000.0,0.0,0,0
KOSEF 통안채1년,A122260,500000,50970000000.0,0.0,0,0
골든센츄리,A900280,158780000,50968380000.0,1.149999976158142,31,0
러셀,A217500,31812000,50899200000.0,12.119999885559082,3181,100
